time,local_time,t2m,rhoa,swgdn,swtdn,cldtot
2019-01-15 14:00,2019-01-15 16:00,5.216,1.233,98.155,182.195,0.340
2019-01-15 15:00,2019-01-15 17:00,4.154,1.236,2.372,7.606,0.140
2019-01-15 16:00,2019-01-15 18:00,3.718,1.239,0,0,0.040
2019-01-15 17:00,2019-01-15 19:00,3.489,1.241,0,0,0.044
2019-01-15 18:00,2019-01-15 20:00,3.317,1.243,0,0,0.115
2019-01-15 19:00,2019-01-15 21:00,3.220,1.245,0,0,0.201
2019-01-15 20:00,2019-01-15 22:00,3.005,1.248,0,0,0.188
2019-01-15 21:00,2019-01-15 23:00,2.554,1.251,0,0,0.154
2019-01-15 22:00,2019-01-16 00:00,2.116,1.255,0,0,0.174
2019-01-15 23:00,2019-01-16 01:00,1.814,1.258,0,0,0.190
2019-01-16 00:00,2019-01-16 02:00,1.791,1.259,0,0,0.165
2019-01-16 01:00,2019-01-16 03:00,1.736,1.259,0,0,0.115
2019-01-16 02:00,2019-01-16 04:00,1.635,1.259,0,0,0.061
2019-01-16 03:00,2019-01-16 05:00,1.509,1.259,0,0,0.021
2019-01-16 04:00,2019-01-16 06:00,1.341,1.260,0,0,0.009
2019-01-16 05:00,2019-01-16 07:00,1.243,1.261,7.928,19.809,0.005
2019-01-16 06:00,2019-01-16 08:00,2.574,1.260,132.368,217.865,0.009
2019-01-16 07:00,2019-01-16 09:00,4.268,1.256,297.636,427.893,0.015
2019-01-16 08:00,2019-01-16 10:00,5.828,1.251,432.038,587.467,0.009
2019-01-16 09:00,2019-01-16 11:00,7.116,1.246,520.158,685.524,0.002
2019-01-16 10:00,2019-01-16 12:00,8.109,1.241,547.456,715.747,0
2019-01-16 11:00,2019-01-16 13:00,8.794,1.236,511.904,675.845,0
2019-01-16 12:00,2019-01-16 14:00,9.178,1.233,417.611,568.637,0
2019-01-16 13:00,2019-01-16 15:00,9.156,1.231,276.050,401.334,0
2019-01-16 14:00,2019-01-16 16:00,7.858,1.230,107.842,185.390,0
2019-01-16 15:00,2019-01-16 17:00,5.742,1.230,2.862,8.365,0
2019-01-16 16:00,2019-01-16 18:00,5.335,1.230,0,0,0
2019-01-16 17:00,2019-01-16 19:00,5.107,1.230,0,0,0.002
2019-01-16 18:00,2019-01-16 20:00,4.843,1.231,0,0,0.008
2019-01-16 19:00,2019-01-16 21:00,4.565,1.233,0,0,0.033
2019-01-16 20:00,2019-01-16 22:00,4.290,1.235,0,0,0.040
2019-01-16 21:00,2019-01-16 23:00,4.150,1.235,0,0,0.008
2019-01-16 22:00,2019-01-17 00:00,4.172,1.235,0,0,0
2019-01-16 23:00,2019-01-17 01:00,4.297,1.235,0,0,0
2019-01-17 00:00,2019-01-17 02:00,4.461,1.235,0,0,0
2019-01-17 01:00,2019-01-17 03:00,4.585,1.234,0,0,0
2019-01-17 02:00,2019-01-17 04:00,4.687,1.233,0,0,0
2019-01-17 03:00,2019-01-17 05:00,4.847,1.233,0,0,0
2019-01-17 04:00,2019-01-17 06:00,4.973,1.234,0,0,0
2019-01-17 05:00,2019-01-17 07:00,5.010,1.234,8.651,21.056,0
2019-01-17 06:00,2019-01-17 08:00,6.157,1.234,134.722,221.177,0
2019-01-17 07:00,2019-01-17 09:00,8.613,1.233,301.748,431.393,0
2019-01-17 08:00,2019-01-17 10:00,10.178,1.229,436.727,591.106,0
2019-01-17 09:00,2019-01-17 11:00,11.364,1.224,521.059,689.524,0
2019-01-17 10:00,2019-01-17 12:00,12.252,1.219,546.729,719.720,0
2019-01-17 11:00,2019-01-17 13:00,12.786,1.216,511.191,679.734,0
2019-01-17 12:00,2019-01-17 14:00,12.971,1.214,418.376,572.387,0
2019-01-17 13:00,2019-01-17 15:00,12.711,1.213,277.159,404.882,0
2019-01-17 14:00,2019-01-17 16:00,11.169,1.213,109.334,188.720,0
2019-01-17 15:00,2019-01-17 17:00,9.217,1.215,3.162,9.179,0
2019-01-17 16:00,2019-01-17 18:00,8.603,1.217,0,0,0
2019-01-17 17:00,2019-01-17 19:00,8.144,1.219,0,0,0
2019-01-17 18:00,2019-01-17 20:00,7.703,1.220,0,0,0.004
2019-01-17 19:00,2019-01-17 21:00,7.284,1.222,0,0,0.030
2019-01-17 20:00,2019-01-17 22:00,6.893,1.224,0,0,0.061
2019-01-17 21:00,2019-01-17 23:00,6.604,1.225,0,0,0.253
2019-01-17 22:00,2019-01-18 00:00,6.403,1.226,0,0,0.522
2019-01-17 23:00,2019-01-18 01:00,6.270,1.226,0,0,0.686
2019-01-18 00:00,2019-01-18 02:00,6.215,1.227,0,0,0.834
2019-01-18 01:00,2019-01-18 03:00,6.202,1.227,0,0,0.935
2019-01-18 02:00,2019-01-18 04:00,6.272,1.226,0,0,0.968
2019-01-18 03:00,2019-01-18 05:00,6.490,1.226,0,0,0.986
2019-01-18 04:00,2019-01-18 06:00,6.724,1.226,0,0,0.990
2019-01-18 05:00,2019-01-18 07:00,6.883,1.226,4.078,22.385,0.968
2019-01-18 06:00,2019-01-18 08:00,7.475,1.226,65.694,224.604,0.926
2019-01-18 07:00,2019-01-18 09:00,9.425,1.225,215.528,435.087,0.727
2019-01-18 08:00,2019-01-18 10:00,11.102,1.222,402.810,594.993,0.477
2019-01-18 09:00,2019-01-18 11:00,12.274,1.217,512.143,693.454,0.196
2019-01-18 10:00,2019-01-18 12:00,13.014,1.214,536.244,723.747,0.147
2019-01-18 11:00,2019-01-18 13:00,13.447,1.211,497.337,683.663,0.104
2019-01-18 12:00,2019-01-18 14:00,13.580,1.209,408.166,576.137,0.219
2019-01-18 13:00,2019-01-18 15:00,13.326,1.209,262.768,408.576,0.614
2019-01-18 14:00,2019-01-18 16:00,11.892,1.209,89.018,192.129,0.849
2019-01-18 15:00,2019-01-18 17:00,10.419,1.210,2.540,10.070,0.785
2019-01-18 16:00,2019-01-18 18:00,10.023,1.211,0,0,0.516
2019-01-18 17:00,2019-01-18 19:00,9.491,1.213,0,0,0.178
2019-01-18 18:00,2019-01-18 20:00,8.965,1.215,0,0,0.086
2019-01-18 19:00,2019-01-18 21:00,8.434,1.217,0,0,0.063
2019-01-18 20:00,2019-01-18 22:00,7.958,1.218,0,0,0.093
2019-01-18 21:00,2019-01-18 23:00,7.538,1.220,0,0,0.210
2019-01-18 22:00,2019-01-19 00:00,7.231,1.221,0,0,0.753
2019-01-18 23:00,2019-01-19 01:00,7.150,1.221,0,0,0.937
2019-01-19 00:00,2019-01-19 02:00,7.125,1.222,0,0,0.939
2019-01-19 01:00,2019-01-19 03:00,7.177,1.222,0,0,0.937
2019-01-19 02:00,2019-01-19 04:00,7.215,1.222,0,0,0.898
2019-01-19 03:00,2019-01-19 05:00,7.089,1.223,0,0,0.803
2019-01-19 04:00,2019-01-19 06:00,6.901,1.224,0,0,0.826
2019-01-19 05:00,2019-01-19 07:00,6.827,1.224,7.315,23.801,0.942
2019-01-19 06:00,2019-01-19 08:00,7.721,1.225,84.720,228.128,0.965
2019-01-19 07:00,2019-01-19 09:00,9.476,1.224,170.496,438.837,0.978
2019-01-19 08:00,2019-01-19 10:00,10.657,1.222,237.982,598.993,0.986
2019-01-19 09:00,2019-01-19 11:00,11.561,1.218,290.641,697.524,0.991
2019-01-19 10:00,2019-01-19 12:00,12.199,1.215,280.876,727.747,0.994
2019-01-19 11:00,2019-01-19 13:00,12.383,1.213,224.527,687.845,0.992
2019-01-19 12:00,2019-01-19 14:00,12.109,1.212,143.054,580.137,0.994
2019-01-19 13:00,2019-01-19 15:00,11.381,1.214,75.485,412.382,0.992
2019-01-19 14:00,2019-01-19 16:00,10.341,1.215,28.456,195.674,0.967
2019-01-19 15:00,2019-01-19 17:00,9.543,1.216,1.145,11.022,0.892
2019-01-19 16:00,2019-01-19 18:00,9.275,1.217,0,0,0.781
2019-01-19 17:00,2019-01-19 19:00,8.960,1.217,0,0,0.882
2019-01-19 18:00,2019-01-19 20:00,8.858,1.217,0,0,0.931
2019-01-19 19:00,2019-01-19 21:00,8.783,1.216,0,0,0.963
2019-01-19 20:00,2019-01-19 22:00,8.741,1.216,0,0,0.966
2019-01-19 21:00,2019-01-19 23:00,8.716,1.215,0,0,0.984
2019-01-19 22:00,2019-01-20 00:00,8.687,1.214,0,0,0.988
2019-01-19 23:00,2019-01-20 01:00,8.631,1.214,0,0,0.977
2019-01-20 00:00,2019-01-20 02:00,8.556,1.213,0,0,0.968
2019-01-20 01:00,2019-01-20 03:00,8.492,1.213,0,0,0.954
2019-01-20 02:00,2019-01-20 04:00,8.421,1.214,0,0,0.933
2019-01-20 03:00,2019-01-20 05:00,8.280,1.214,0,0,0.750
2019-01-20 04:00,2019-01-20 06:00,8.049,1.214,0,0,0.305
2019-01-20 05:00,2019-01-20 07:00,7.892,1.215,8.742,25.300,0.099
2019-01-20 06:00,2019-01-20 08:00,9.276,1.215,122.642,231.771,0.088
2019-01-20 07:00,2019-01-20 09:00,11.579,1.214,272.193,442.803,0.103
2019-01-20 08:00,2019-01-20 10:00,12.721,1.211,393.903,603.064,0.111
2019-01-20 09:00,2019-01-20 11:00,13.560,1.208,470.029,701.774,0.122
2019-01-20 10:00,2019-01-20 12:00,14.026,1.205,478.065,732.067,0.206
2019-01-20 11:00,2019-01-20 13:00,14.114,1.203,394.741,691.984,0.359
2019-01-20 12:00,2019-01-20 14:00,13.963,1.202,291.251,584.276,0.473
2019-01-20 13:00,2019-01-20 15:00,13.423,1.202,158.273,416.257,0.551
2019-01-20 14:00,2019-01-20 16:00,12.266,1.203,57.736,199.323,0.558
2019-01-20 15:00,2019-01-20 17:00,10.769,1.205,1.929,12.057,0.569
2019-01-20 16:00,2019-01-20 18:00,10.166,1.208,0,0,0.586
2019-01-20 17:00,2019-01-20 19:00,9.718,1.209,0,0,0.621
2019-01-20 18:00,2019-01-20 20:00,9.248,1.212,0,0,0.582
2019-01-20 19:00,2019-01-20 21:00,8.923,1.213,0,0,0.565
2019-01-20 20:00,2019-01-20 22:00,8.761,1.214,0,0,0.596
2019-01-20 21:00,2019-01-20 23:00,8.861,1.214,0,0,0.667
2019-01-20 22:00,2019-01-21 00:00,8.950,1.214,0,0,0.779
2019-01-20 23:00,2019-01-21 01:00,9.096,1.215,0,0,0.907
2019-01-21 00:00,2019-01-21 02:00,9.253,1.215,0,0,0.890
2019-01-21 01:00,2019-01-21 03:00,9.481,1.215,0,0,0.832
2019-01-21 02:00,2019-01-21 04:00,9.489,1.215,0,0,0.727
2019-01-21 03:00,2019-01-21 05:00,9.091,1.215,0,0,0.631
2019-01-21 04:00,2019-01-21 06:00,8.770,1.216,0,0,0.649
2019-01-21 05:00,2019-01-21 07:00,8.615,1.217,5.199,26.893,0.665
2019-01-21 06:00,2019-01-21 08:00,9.361,1.218,71.099,235.521,0.664
2019-01-21 07:00,2019-01-21 09:00,10.314,1.218,168.376,446.816,0.617
2019-01-21 08:00,2019-01-21 10:00,10.952,1.217,278.496,607.314,0.458
2019-01-21 09:00,2019-01-21 11:00,11.806,1.214,412.026,706.024,0.171
2019-01-21 10:00,2019-01-21 12:00,12.691,1.211,498.194,736.455,0.106
2019-01-21 11:00,2019-01-21 13:00,13.236,1.208,466.972,696.371,0.113
2019-01-21 12:00,2019-01-21 14:00,13.445,1.206,370.889,588.484,0.135
2019-01-21 13:00,2019-01-21 15:00,13.276,1.206,242.971,420.270,0.211
2019-01-21 14:00,2019-01-21 16:00,12.509,1.207,84.434,203.046,0.339
2019-01-21 15:00,2019-01-21 17:00,11.310,1.208,3.087,13.159,0.501
2019-01-21 16:00,2019-01-21 18:00,10.740,1.210,0,0,0.717
2019-01-21 17:00,2019-01-21 19:00,10.258,1.212,0,0,0.913
2019-01-21 18:00,2019-01-21 20:00,9.871,1.213,0,0,0.970
2019-01-21 19:00,2019-01-21 21:00,9.618,1.215,0,0,0.976
2019-01-21 20:00,2019-01-21 22:00,9.429,1.215,0,0,0.984
2019-01-21 21:00,2019-01-21 23:00,9.362,1.215,0,0,0.989
2019-01-21 22:00,2019-01-22 00:00,9.355,1.215,0,0,0.989
2019-01-21 23:00,2019-01-22 01:00,9.337,1.215,0,0,0.982
2019-01-22 00:00,2019-01-22 02:00,9.254,1.214,0,0,0.980
2019-01-22 01:00,2019-01-22 03:00,9.127,1.214,0,0,0.990
2019-01-22 02:00,2019-01-22 04:00,9.037,1.213,0,0,0.992
2019-01-22 03:00,2019-01-22 05:00,8.801,1.214,0,0,0.964
2019-01-22 04:00,2019-01-22 06:00,8.565,1.214,0,0,0.818
2019-01-22 05:00,2019-01-22 07:00,8.376,1.215,5.357,28.577,0.622
2019-01-22 06:00,2019-01-22 08:00,9.466,1.214,77.641,239.386,0.530
2019-01-22 07:00,2019-01-22 09:00,11.082,1.214,186.796,450.865,0.400
2019-01-22 08:00,2019-01-22 10:00,11.852,1.212,323.664,611.564,0.244
2019-01-22 09:00,2019-01-22 11:00,12.767,1.208,450.455,710.524,0.115
2019-01-22 10:00,2019-01-22 12:00,13.608,1.204,510.772,740.955,0.078
2019-01-22 11:00,2019-01-22 13:00,14.066,1.201,473.683,700.734,0.105
2019-01-22 12:00,2019-01-22 14:00,14.171,1.199,371.509,592.776,0.177
2019-01-22 13:00,2019-01-22 15:00,13.855,1.197,223.770,424.319,0.276
2019-01-22 14:00,2019-01-22 16:00,12.841,1.198,82.784,206.910,0.313
2019-01-22 15:00,2019-01-22 17:00,11.379,1.199,3.107,14.351,0.356
2019-01-22 16:00,2019-01-22 18:00,11.566,1.199,0,0,0.368
2019-01-22 17:00,2019-01-22 19:00,11.793,1.198,0,0,0.255
2019-01-22 18:00,2019-01-22 20:00,11.603,1.198,0,0,0.141
2019-01-22 19:00,2019-01-22 21:00,11.245,1.198,0,0,0.085
2019-01-22 20:00,2019-01-22 22:00,10.692,1.199,0,0,0.169
2019-01-22 21:00,2019-01-22 23:00,10.227,1.199,0,0,0.670
2019-01-22 22:00,2019-01-23 00:00,10.117,1.199,0,0,0.942
2019-01-22 23:00,2019-01-23 01:00,10.145,1.199,0,0,0.989
2019-01-23 00:00,2019-01-23 02:00,10.190,1.199,0,0,0.973
2019-01-23 01:00,2019-01-23 03:00,10.090,1.198,0,0,0.885
2019-01-23 02:00,2019-01-23 04:00,9.869,1.198,0,0,0.848
2019-01-23 03:00,2019-01-23 05:00,9.884,1.198,0,0,0.966
2019-01-23 04:00,2019-01-23 06:00,9.789,1.199,0,0,0.971
2019-01-23 05:00,2019-01-23 07:00,9.739,1.199,4.265,30.360,0.983
2019-01-23 06:00,2019-01-23 08:00,10.644,1.199,46.255,243.347,0.984
2019-01-23 07:00,2019-01-23 09:00,11.507,1.199,67.866,455.101,0.987
2019-01-23 08:00,2019-01-23 10:00,11.806,1.199,93.970,616.064,0.987
2019-01-23 09:00,2019-01-23 11:00,11.976,1.198,114.925,715.024,0.984
2019-01-23 10:00,2019-01-23 12:00,12.142,1.196,111.836,745.497,0.987
2019-01-23 11:00,2019-01-23 13:00,12.370,1.194,113.819,705.260,0.989
2019-01-23 12:00,2019-01-23 14:00,12.703,1.190,108.741,597.234,0.987
2019-01-23 13:00,2019-01-23 15:00,12.889,1.188,62.675,428.556,0.984
2019-01-23 14:00,2019-01-23 16:00,12.967,1.185,31.177,210.854,0.977
2019-01-23 15:00,2019-01-23 17:00,12.631,1.186,2.260,15.617,0.973
2019-01-23 16:00,2019-01-23 18:00,12.311,1.187,0,0,0.975
2019-01-23 17:00,2019-01-23 19:00,12.197,1.187,0,0,0.980
2019-01-23 18:00,2019-01-23 20:00,12.060,1.187,0,0,0.974
2019-01-23 19:00,2019-01-23 21:00,11.803,1.187,0,0,0.979
2019-01-23 20:00,2019-01-23 22:00,11.594,1.187,0,0,0.983
2019-01-23 21:00,2019-01-23 23:00,11.492,1.187,0,0,0.985
2019-01-23 22:00,2019-01-24 00:00,11.430,1.187,0,0,0.988
2019-01-23 23:00,2019-01-24 01:00,11.281,1.186,0,0,0.990
2019-01-24 00:00,2019-01-24 02:00,11.087,1.186,0,0,0.990
2019-01-24 01:00,2019-01-24 03:00,10.867,1.186,0,0,0.992
2019-01-24 02:00,2019-01-24 04:00,10.614,1.185,0,0,0.993
2019-01-24 03:00,2019-01-24 05:00,10.237,1.186,0,0,0.990
2019-01-24 04:00,2019-01-24 06:00,9.792,1.187,0,0,0.983
2019-01-24 05:00,2019-01-24 07:00,9.292,1.189,3.837,32.238,0.979
2019-01-24 06:00,2019-01-24 08:00,9.779,1.191,64.199,247.410,0.973
2019-01-24 07:00,2019-01-24 09:00,10.769,1.192,181.949,459.456,0.969
2019-01-24 08:00,2019-01-24 10:00,11.278,1.192,322.762,620.564,0.965
2019-01-24 09:00,2019-01-24 11:00,12.032,1.191,429.790,719.621,0.936
2019-01-24 10:00,2019-01-24 12:00,12.803,1.188,466.120,750.205,0.848
2019-01-24 11:00,2019-01-24 13:00,13.324,1.185,439.538,709.942,0.685
2019-01-24 12:00,2019-01-24 14:00,13.596,1.184,373.174,601.734,0.359
2019-01-24 13:00,2019-01-24 15:00,13.480,1.183,257.688,432.840,0.196
2019-01-24 14:00,2019-01-24 16:00,12.420,1.184,105.322,214.889,0.200
2019-01-24 15:00,2019-01-24 17:00,10.445,1.186,4.845,16.979,0.220
2019-01-24 16:00,2019-01-24 18:00,9.816,1.189,0,0,0.345
2019-01-24 17:00,2019-01-24 19:00,9.435,1.191,0,0,0.632
2019-01-24 18:00,2019-01-24 20:00,9.208,1.193,0,0,0.878
2019-01-24 19:00,2019-01-24 21:00,9.291,1.194,0,0,0.946
2019-01-24 20:00,2019-01-24 22:00,9.607,1.193,0,0,0.958
2019-01-24 21:00,2019-01-24 23:00,10.376,1.192,0,0,0.976
2019-01-24 22:00,2019-01-25 00:00,11.181,1.190,0,0,0.983
2019-01-24 23:00,2019-01-25 01:00,11.607,1.188,0,0,0.987
2019-01-25 00:00,2019-01-25 02:00,11.777,1.187,0,0,0.987
2019-01-25 01:00,2019-01-25 03:00,11.754,1.186,0,0,0.979
2019-01-25 02:00,2019-01-25 04:00,11.725,1.186,0,0,0.742
2019-01-25 03:00,2019-01-25 05:00,11.781,1.185,0,0,0.928
2019-01-25 04:00,2019-01-25 06:00,11.747,1.185,0,0,0.987
2019-01-25 05:00,2019-01-25 07:00,11.665,1.185,1.634,34.223,0.992
2019-01-25 06:00,2019-01-25 08:00,11.895,1.184,20.070,251.553,0.994
2019-01-25 07:00,2019-01-25 09:00,12.410,1.181,42.766,463.851,0.992
2019-01-25 08:00,2019-01-25 10:00,12.714,1.180,59.494,625.090,0.992
2019-01-25 09:00,2019-01-25 11:00,12.538,1.181,75.149,724.371,0.989
2019-01-25 10:00,2019-01-25 12:00,12.239,1.181,82.501,755.026,0.979
2019-01-25 11:00,2019-01-25 13:00,11.844,1.183,87.012,714.692,0.938
2019-01-25 12:00,2019-01-25 14:00,11.422,1.186,113.596,606.302,0.756
2019-01-25 13:00,2019-01-25 15:00,11.109,1.188,123.546,437.263,0.483
2019-01-25 14:00,2019-01-25 16:00,10.731,1.188,79.165,219.038,0.237
2019-01-25 15:00,2019-01-25 17:00,9.858,1.189,4.306,18.425,0.204
2019-01-25 16:00,2019-01-25 18:00,9.581,1.188,0,0,0.274
2019-01-25 17:00,2019-01-25 19:00,9.525,1.189,0,0,0.449
2019-01-25 18:00,2019-01-25 20:00,9.526,1.189,0,0,0.779
2019-01-25 19:00,2019-01-25 21:00,9.729,1.190,0,0,0.899
2019-01-25 20:00,2019-01-25 22:00,10.088,1.189,0,0,0.940
2019-01-25 21:00,2019-01-25 23:00,10.667,1.187,0,0,0.934
2019-01-25 22:00,2019-01-26 00:00,10.879,1.185,0,0,0.882
2019-01-25 23:00,2019-01-26 01:00,10.697,1.185,0,0,0.859
2019-01-26 00:00,2019-01-26 02:00,10.330,1.186,0,0,0.843
2019-01-26 01:00,2019-01-26 03:00,9.975,1.187,0,0,0.830
2019-01-26 02:00,2019-01-26 04:00,9.662,1.187,0,0,0.832
2019-01-26 03:00,2019-01-26 05:00,9.424,1.188,0,0,0.847
2019-01-26 04:00,2019-01-26 06:00,9.093,1.189,0,0,0.852
2019-01-26 05:00,2019-01-26 07:00,8.735,1.191,5.765,36.306,0.847
2019-01-26 06:00,2019-01-26 08:00,9.182,1.195,73.365,255.792,0.777
2019-01-26 07:00,2019-01-26 09:00,9.284,1.200,185.007,468.379,0.794
2019-01-26 08:00,2019-01-26 10:00,8.959,1.205,274.014,629.840,0.775
2019-01-26 09:00,2019-01-26 11:00,9.017,1.206,325.174,729.371,0.743
2019-01-26 10:00,2019-01-26 12:00,9.395,1.205,356.984,759.844,0.710
2019-01-26 11:00,2019-01-26 13:00,9.882,1.203,351.106,719.510,0.664
2019-01-26 12:00,2019-01-26 14:00,10.222,1.201,305.205,611.026,0.606
2019-01-26 13:00,2019-01-26 15:00,10.172,1.201,197.582,441.763,0.570
2019-01-26 14:00,2019-01-26 16:00,9.526,1.202,75.586,223.260,0.592
2019-01-26 15:00,2019-01-26 17:00,8.199,1.204,4.348,19.965,0.621
2019-01-26 16:00,2019-01-26 18:00,7.696,1.206,0,0,0.630
2019-01-26 17:00,2019-01-26 19:00,7.389,1.207,0,0,0.604
2019-01-26 18:00,2019-01-26 20:00,7.168,1.207,0,0,0.632
2019-01-26 19:00,2019-01-26 21:00,7.020,1.208,0,0,0.648
2019-01-26 20:00,2019-01-26 22:00,6.760,1.209,0,0,0.635
2019-01-26 21:00,2019-01-26 23:00,6.343,1.211,0,0,0.639
2019-01-26 22:00,2019-01-27 00:00,5.986,1.213,0,0,0.647
2019-01-26 23:00,2019-01-27 01:00,5.639,1.216,0,0,0.570
2019-01-27 00:00,2019-01-27 02:00,5.239,1.218,0,0,0.464
2019-01-27 01:00,2019-01-27 03:00,4.824,1.221,0,0,0.349
2019-01-27 02:00,2019-01-27 04:00,4.458,1.223,0,0,0.227
2019-01-27 03:00,2019-01-27 05:00,4.184,1.224,0,0,0.144
2019-01-27 04:00,2019-01-27 06:00,3.998,1.224,0,0,0.104
2019-01-27 05:00,2019-01-27 07:00,4.087,1.225,13.453,38.500,0.091
2019-01-27 06:00,2019-01-27 08:00,6.298,1.224,135.037,260.101,0.110
2019-01-27 07:00,2019-01-27 09:00,8.110,1.222,286.454,473.004,0.102
2019-01-27 08:00,2019-01-27 10:00,9.448,1.218,415.635,634.661,0.098
2019-01-27 09:00,2019-01-27 11:00,10.523,1.214,516.752,734.121,0.075
2019-01-27 10:00,2019-01-27 12:00,11.296,1.211,556.805,764.844,0.020
2019-01-27 11:00,2019-01-27 13:00,11.777,1.208,523.895,724.468,0.057
2019-01-27 12:00,2019-01-27 14:00,11.962,1.206,427.602,615.802,0.013
2019-01-27 13:00,2019-01-27 15:00,11.848,1.205,296.784,446.367,0.011
2019-01-27 14:00,2019-01-27 16:00,11.223,1.205,128.517,227.573,0.007
2019-01-27 15:00,2019-01-27 17:00,10.312,1.206,7.776,21.606,0.004
2019-01-27 16:00,2019-01-27 18:00,10.013,1.207,0,0,0.004
2019-01-27 17:00,2019-01-27 19:00,9.576,1.208,0,0,0.002
2019-01-27 18:00,2019-01-27 20:00,8.726,1.208,0,0,0.002
2019-01-27 19:00,2019-01-27 21:00,8.132,1.209,0,0,0.002
2019-01-27 20:00,2019-01-27 22:00,7.557,1.209,0,0,0.007
2019-01-27 21:00,2019-01-27 23:00,7.228,1.210,0,0,0.004
2019-01-27 22:00,2019-01-28 00:00,7.043,1.211,0,0,0.007
2019-01-27 23:00,2019-01-28 01:00,6.975,1.211,0,0,0.011
2019-01-28 00:00,2019-01-28 02:00,7.010,1.211,0,0,0.047
2019-01-28 01:00,2019-01-28 03:00,7.036,1.211,0,0,0.097
2019-01-28 02:00,2019-01-28 04:00,6.952,1.212,0,0,0.050
2019-01-28 03:00,2019-01-28 05:00,6.690,1.212,0,0,0.017
2019-01-28 04:00,2019-01-28 06:00,6.324,1.212,0,0,0.082
2019-01-28 05:00,2019-01-28 07:00,6.137,1.213,17.052,40.809,0.336
2019-01-28 06:00,2019-01-28 08:00,8.131,1.213,152.839,264.573,0.830
2019-01-28 07:00,2019-01-28 09:00,10.451,1.211,299.569,477.650,0.945
2019-01-28 08:00,2019-01-28 10:00,11.548,1.207,430.375,639.564,0.949
2019-01-28 09:00,2019-01-28 11:00,12.471,1.204,520.731,739.329,0.949
2019-01-28 10:00,2019-01-28 12:00,13.191,1.200,550.770,769.914,0.925
2019-01-28 11:00,2019-01-28 13:00,13.640,1.197,511.314,729.510,0.882
2019-01-28 12:00,2019-01-28 14:00,13.776,1.194,389.523,620.734,0.940
2019-01-28 13:00,2019-01-28 15:00,13.570,1.193,236.739,451.027,0.954
2019-01-28 14:00,2019-01-28 16:00,12.567,1.193,90.204,232.007,0.947
2019-01-28 15:00,2019-01-28 17:00,10.653,1.194,6.958,23.339,0.947
2019-01-28 16:00,2019-01-28 18:00,9.921,1.196,0,0,0.947
2019-01-28 17:00,2019-01-28 19:00,9.553,1.197,0,0,0.947
2019-01-28 18:00,2019-01-28 20:00,9.284,1.199,0,0,0.946
2019-01-28 19:00,2019-01-28 21:00,9.151,1.199,0,0,0.945
2019-01-28 20:00,2019-01-28 22:00,9.216,1.200,0,0,0.956
2019-01-28 21:00,2019-01-28 23:00,9.380,1.199,0,0,0.918
2019-01-28 22:00,2019-01-29 00:00,9.446,1.199,0,0,0.358
2019-01-28 23:00,2019-01-29 01:00,9.091,1.199,0,0,0.329
2019-01-29 00:00,2019-01-29 02:00,8.960,1.199,0,0,0.912
2019-01-29 01:00,2019-01-29 03:00,8.922,1.199,0,0,0.672
2019-01-29 02:00,2019-01-29 04:00,8.756,1.199,0,0,0.596
2019-01-29 03:00,2019-01-29 05:00,8.793,1.199,0,0,0.970
2019-01-29 04:00,2019-01-29 06:00,9.189,1.198,0,0,0.989
2019-01-29 05:00,2019-01-29 07:00,9.550,1.198,8.365,43.235,0.987
2019-01-29 06:00,2019-01-29 08:00,10.844,1.197,68.057,269.073,0.986
2019-01-29 07:00,2019-01-29 09:00,12.127,1.196,148.711,482.448,0.986
2019-01-29 08:00,2019-01-29 10:00,12.959,1.194,224.479,644.593,0.992
2019-01-29 09:00,2019-01-29 11:00,13.597,1.191,278.569,744.371,0.990
2019-01-29 10:00,2019-01-29 12:00,14.073,1.189,310.143,775.094,0.988
2019-01-29 11:00,2019-01-29 13:00,14.347,1.187,296.041,734.581,0.988
2019-01-29 12:00,2019-01-29 14:00,14.454,1.185,256.495,625.734,0.991
2019-01-29 13:00,2019-01-29 15:00,14.269,1.184,171.860,455.812,0.979
2019-01-29 14:00,2019-01-29 16:00,13.601,1.184,73.978,236.479,0.915
2019-01-29 15:00,2019-01-29 17:00,12.446,1.186,5.833,25.174,0.863
2019-01-29 16:00,2019-01-29 18:00,12.028,1.187,0,0,0.856
2019-01-29 17:00,2019-01-29 19:00,11.898,1.189,0,0,0.866
2019-01-29 18:00,2019-01-29 20:00,11.809,1.190,0,0,0.866
2019-01-29 19:00,2019-01-29 21:00,11.699,1.191,0,0,0.915
2019-01-29 20:00,2019-01-29 22:00,11.387,1.193,0,0,0.894
2019-01-29 21:00,2019-01-29 23:00,10.991,1.195,0,0,0.865
2019-01-29 22:00,2019-01-30 00:00,10.911,1.195,0,0,0.914
2019-01-29 23:00,2019-01-30 01:00,11.074,1.194,0,0,0.946
2019-01-30 00:00,2019-01-30 02:00,11.145,1.193,0,0,0.836
2019-01-30 01:00,2019-01-30 03:00,10.940,1.192,0,0,0.696
2019-01-30 02:00,2019-01-30 04:00,10.491,1.193,0,0,0.638
2019-01-30 03:00,2019-01-30 05:00,9.876,1.195,0,0,0.652
2019-01-30 04:00,2019-01-30 06:00,9.464,1.197,0,0,0.738
2019-01-30 05:00,2019-01-30 07:00,9.157,1.200,7.054,45.766,0.823
